Date,Store,Dept,Weekly_Sales
2013-03-29,28,3,8740.321599999996
2013-03-29,28,4,26198.426
2013-03-29,28,5,26933.10369999998
2013-03-29,28,6,4076.1686
2013-03-29,28,7,24907.250999999986
2013-03-29,28,8,32933.12799999998
2013-03-29,28,9,21146.133299999987
2013-03-29,28,10,20786.2852
2013-03-29,28,11,13031.3901
2013-03-29,28,12,3777.7110000000016
2013-03-29,28,13,35418.68849999999
2013-03-29,28,14,15026.069600000004
2013-03-29,28,16,12341.763500000003
2013-03-29,28,17,9870.1681
2013-03-29,28,18,8079.847599999997
2013-03-29,28,19,1384.6192000000003
2013-03-29,28,20,5369.9872
2013-03-29,28,21,4802.719199999996
2013-03-29,28,22,9325.711399999997
2013-03-29,28,23,30525.86830000001
2013-03-29,28,24,7599.1810999999925
2013-03-29,28,25,15761.561099999997
2013-03-29,28,26,12288.725699999995
2013-03-29,28,27,1618.5736999999997
2013-03-29,28,28,688.4459999999999
2013-03-29,28,29,4337.442799999999
2013-03-29,28,30,3843.109300000003
2013-03-29,28,31,1807.0768000000005
2013-03-29,28,32,6970.6747
2013-03-29,28,33,8217.870100000007
2013-03-29,28,34,18506.441199999997
2013-03-29,28,35,3121.2922999999996
2013-03-29,28,36,1302.6426
2013-03-29,28,37,1738.4215000000002
2013-03-29,28,38,49274.75139999999
2013-03-29,28,40,49205.559200000025
2013-03-29,28,41,1226.3528000000003
2013-03-29,28,42,6503.980199999999
2013-03-29,28,44,4258.6274
2013-03-29,28,46,19838.608500000002
2013-03-29,28,49,15149.478300000006
2013-03-29,28,52,2508.0694999999996
2013-03-29,28,55,9019.877099999998
2013-03-29,28,56,3061.546399999998
2013-03-29,28,58,2823.8120999999996
2013-03-29,28,59,239.71169999999998
2013-03-29,28,60,507.83799999999997
2013-03-29,28,67,5406.0617999999995
2013-03-29,28,71,6655.560400000001
2013-03-29,28,72,47416.68510000001
2013-03-29,28,74,12266.182699999996
2013-03-29,28,79,43111.5025
2013-03-29,28,80,16736.234499999988
2013-03-29,28,81,19723.652400000024
2013-03-29,28,82,19282.126900000007
2013-03-29,28,83,4573.345000000002
2013-03-29,28,85,1327.884299999999
2013-03-29,28,87,13028.307500000004
2013-03-29,28,90,58890.884099999974
2013-03-29,28,91,44305.94499999998
2013-03-29,28,92,80642.67989999994
2013-03-29,28,93,38934.2363
2013-03-29,28,94,33099.28149999999
2013-03-29,28,95,85851.34749999996
2013-03-29,28,96,28082.908800000005
2013-03-29,28,97,18925.386199999994
2013-03-29,28,98,9824.415999999992
2013-03-29,28,99,530.0870000000001
2013-04-05,28,1,48651.662599999996
2013-04-05,28,2,60569.10459999999
2013-04-05,28,3,8556.411099999998
2013-04-05,28,4,30881.17200000003
2013-04-05,28,5,22301.758700000006
2013-04-05,28,6,4080.0661999999993
2013-04-05,28,7,26344.128599999985
2013-04-05,28,8,34386.450099999995
2013-04-05,28,9,20652.75019999999
2013-04-05,28,10,19641.8811
2013-04-05,28,11,14309.775599999999
2013-04-05,28,12,3761.4070999999994
2013-04-05,28,13,41578.15030000002
2013-04-05,28,14,16995.155600000002
2013-04-05,28,16,13608.532700000003
2013-04-05,28,17,9177.985200000003
2013-04-05,28,18,11816.110599999996
2013-04-05,28,19,1315.3790999999994
2013-04-05,28,20,6806.364599999998
2013-04-05,28,21,4715.062199999998
2013-04-05,28,22,8305.0463
2013-04-05,28,23,32667.463499999998
2013-04-05,28,24,7529.546100000003
2013-04-05,28,25,16164.818000000003
2013-04-05,28,26,11544.834600000002
2013-04-05,28,27,1317.6430000000016
2013-04-05,28,28,612.6240999999995
2013-04-05,28,29,4901.863799999998
2013-04-05,28,30,3783.2692000000015
2013-04-05,28,31,1864.5792000000004
2013-04-05,28,32,10634.192599999995
2013-04-05,28,33,8829.728800000003
2013-04-05,28,34,19168.7941
2013-04-05,28,35,3023.6704999999997
2013-04-05,28,36,1813.2688000000003
2013-04-05,28,37,1788.1763
2013-04-05,28,38,54467.15110000003
2013-04-05,28,40,50759.97650000006
2013-04-05,28,41,1295.7621000000006
2013-04-05,28,42,6743.186500000005
2013-04-05,28,44,4152.6493999999975
2013-04-05,28,46,21236.038500000006
2013-04-05,28,49,15153.509599999992
2013-04-05,28,52,2399.0775
2013-04-05,28,55,6896.376400000004
2013-04-05,28,56,7909.987700000003
2013-04-05,28,58,2755.5
2013-04-05,28,59,182.03029999999998
2013-04-05,28,60,656.2670000000002
2013-04-05,28,67,8000.065300000004
2013-04-05,28,71,6034.488899999999
2013-04-05,28,72,46575.95299999999
2013-04-05,28,74,11799.8067
2013-04-05,28,79,45770.13419999999
2013-04-05,28,80,21658.26939999999
2013-04-05,28,81,27399.6842
2013-04-05,28,82,19752.4777
2013-04-05,28,83,10870.030799999997
2013-04-05,28,85,1406.3397
2013-04-05,28,87,14019.401500000004
2013-04-05,28,90,85419.18439999997
2013-04-05,28,91,79161.01150000005
2013-04-05,28,92,99982.30470000001
2013-04-05,28,93,77275.69529999998
2013-04-05,28,94,43784.247600000024
2013-04-05,28,95,98531.91410000002
2013-04-05,28,96,27864.619899999994
2013-04-05,28,97,30933.547699999977
2013-04-05,28,98,11143.728200000007
2013-04-05,28,99,302.6359
2013-04-12,28,1,41866.29389999999
2013-04-12,28,2,56825.61479999995
2013-04-12,28,3,8800.85889999999
2013-04-12,28,4,27117.486699999998
2013-04-12,28,5,21946.502999999993
2013-04-12,28,6,4023.4674999999984
2013-04-12,28,7,24014.63899999999
2013-04-12,28,8,32296.1769
2013-04-12,28,9,20989.640299999992
2013-04-12,28,10,19568.58719999999
2013-04-12,28,11,13431.186399999995
2013-04-12,28,12,3524.798200000001
2013-04-12,28,13,37053.41039999997
2013-04-12,28,14,16578.571700000015
2013-04-12,28,16,10430.219700000005
2013-04-12,28,17,9181.609600000007
2013-04-12,28,18,8903.27750000001
2013-04-12,28,19,1215.933
2013-04-12,28,20,5980.136599999998
2013-04-12,28,21,4991.6700999999985
2013-04-12,28,22,8852.493299999996
2013-04-12,28,23,31047.902599999983
2013-04-12,28,24,7269.487099999999
2013-04-12,28,25,15809.756199999998
2013-04-12,28,26,11878.214200000002
2013-04-12,28,27,1383.8845000000013
2013-04-12,28,28,639.3274999999998
2013-04-12,28,29,4701.882899999999
2013-04-12,28,30,3915.496900000001
2013-04-12,28,31,1835.9126999999994
2013-04-12,28,32,7838.294199999999
2013-04-12,28,33,7490.797
2013-04-12,28,34,17834.550400000004
2013-04-12,28,35,2689.1215000000016
2013-04-12,28,36,1555.3011999999999
2013-04-12,28,37,1835.268899999999
2013-04-12,28,38,56436.61030000002
2013-04-12,28,40,49208.43550000005
2013-04-12,28,41,1111.3632000000002
2013-04-12,28,42,6949.754300000008
2013-04-12,28,44,4153.915399999999
2013-04-12,28,46,20667.573299999993
2013-04-12,28,49,13970.268500000004
2013-04-12,28,52,2135.1331000000005
2013-04-12,28,54,35.84400000000003
2013-04-12,28,55,7235.262000000001
2013-04-12,28,56,4294.490999999995
2013-04-12,28,58,2946.38
2013-04-12,28,59,187.06710000000007
2013-04-12,28,60,532.4559999999999
2013-04-12,28,67,5290.9725999999955
2013-04-12,28,71,5457.7388
2013-04-12,28,72,48898.963599999995
2013-04-12,28,74,12000.824600000002
2013-04-12,28,79,42208.45240000001
2013-04-12,28,80,18731.05840000001
2013-04-12,28,81,21454.47739999999
2013-04-12,28,82,18994.745600000002
2013-04-12,28,83,6584.005300000003
2013-04-12,28,85,1266.270199999999
2013-04-12,28,87,12332.040000000003
2013-04-12,28,90,65197.72369999997
2013-04-12,28,91,58196.732800000005
2013-04-12,28,92,96493.59660000003
2013-04-12,28,93,49872.56170000003
2013-04-12,28,94,37536.11069999999
2013-04-12,28,95,92872.26819999996
2013-04-12,28,96,28117.335399999996
2013-04-12,28,97,24014.9156
2013-04-12,28,98,10797.039400000003
2013-04-12,28,99,54.67370000000002
2013-04-19,28,1,19635.288400000005
2013-04-19,28,2,56950.220499999996
2013-04-19,28,3,8960.147700000003
2013-04-19,28,4,26380.778899999987
2013-04-19,28,5,25818.68149999999
2013-04-19,28,6,3762.173199999998
2013-04-19,28,7,23164.462199999984
2013-04-19,28,8,32455.792899999986
2013-04-19,28,9,21019.695599999995
2013-04-19,28,10,20163.1726
2013-04-19,28,11,13698.039199999992
2013-04-19,28,12,3690.7398000000026
2013-04-19,28,13,35931.81959999999
2013-04-19,28,14,16664.59520000001
2013-04-19,28,16,10854.838600000006
2013-04-19,28,17,9603.832500000006
2013-04-19,28,18,2683.3289999999984
2013-04-19,28,19,1241.8108000000002
2013-04-19,28,20,5508.874899999999
2013-04-19,28,21,4797.948700000001
2013-04-19,28,22,9234.356199999997
2013-04-19,28,23,30668.052199999987
2013-04-19,28,24,7247.104799999998
2013-04-19,28,25,15994.63999999999
2013-04-19,28,26,12427.0803
2013-04-19,28,27,1420.0123000000008
2013-04-19,28,28,625.9731000000002
2013-04-19,28,29,4721.807199999998
2013-04-19,28,30,4140.343400000002
2013-04-19,28,31,1942.2288000000003
2013-04-19,28,32,7662.668300000004
2013-04-19,28,33,7514.924700000004
2013-04-19,28,34,17497.98030000001
2013-04-19,28,35,3100.4809999999998
2013-04-19,28,36,1439.2951999999998
2013-04-19,28,37,1774.2155000000002
2013-04-19,28,38,51332.05490000004
2013-04-19,28,40,47371.38310000001
2013-04-19,28,41,900.3389
2013-04-19,28,42,6473.372800000001
2013-04-19,28,44,4094.4882000000002
2013-04-19,28,46,20218.421999999988
2013-04-19,28,49,14377.565600000005
2013-04-19,28,52,2456.8853
2013-04-19,28,54,34.56120000000004
2013-04-19,28,55,8110.758000000001
2013-04-19,28,56,4822.076199999999
2013-04-19,28,58,2486.48
2013-04-19,28,59,179.1640000000001
2013-04-19,28,60,513.42
2013-04-19,28,67,5828.979999999999
2013-04-19,28,71,6066.842600000001
2013-04-19,28,72,51837.8516
2013-04-19,28,74,11740.859699999999
2013-04-19,28,79,41951.589899999984
2013-04-19,28,80,17113.144500000006
2013-04-19,28,81,20525.629100000013
2013-04-19,28,82,18594.946799999994
2013-04-19,28,83,5192.276099999997
2013-04-19,28,85,1250.1672999999996
2013-04-19,28,87,12310.364200000005
2013-04-19,28,90,62122.5094
2013-04-19,28,91,50769.29920000003
2013-04-19,28,92,88081.26279999995
2013-04-19,28,93,41865.65599999998
2013-04-19,28,94,35647.6282
2013-04-19,28,95,87961.2375
2013-04-19,28,96,26877.93860000001
2013-04-19,28,97,19777.57969999998
2013-04-19,28,98,10358.9753
2013-04-19,28,99,42.054500000000004
2013-04-26,28,1,23868.384400000003
2013-04-26,28,2,55147.52150000001
2013-04-26,28,3,7841.293000000002
2013-04-26,28,4,25760.595000000016
2013-04-26,28,5,21791.9677
2013-04-26,28,6,3817.0185999999976
2013-04-26,28,7,24962.358899999992
2013-04-26,28,8,32368.66709999998
2013-04-26,28,9,21080.357999999993
2013-04-26,28,10,20611.387499999997
2013-04-26,28,11,13574.439199999999
2013-04-26,28,12,3615.8096999999993
2013-04-26,28,13,35126.273400000005
2013-04-26,28,14,15133.935600000003
2013-04-26,28,16,12578.767099999997
2013-04-26,28,17,8267.406200000003
2013-04-26,28,18,1738.9645999999993
2013-04-26,28,19,1275.5066000000004
2013-04-26,28,20,5420.748199999996
2013-04-26,28,21,4683.222
2013-04-26,28,22,8724.848499999996
2013-04-26,28,23,32157.5528
2013-04-26,28,24,7224.817299999999
2013-04-26,28,25,16068.691000000003
2013-04-26,28,26,11756.845399999997
2013-04-26,28,27,1132.309200000001
2013-04-26,28,28,536.3524000000001
2013-04-26,28,29,4459.674899999999
2013-04-26,28,30,3902.193200000002
2013-04-26,28,31,1776.2558999999999
2013-04-26,28,32,7232.8116
2013-04-26,28,33,7446.379100000003
2013-04-26,28,34,17973.137300000017
2013-04-26,28,35,3352.5282999999995
2013-04-26,28,36,1903.6315
2013-04-26,28,37,1760.3486000000005
2013-04-26,28,38,49306.02109999998
2013-04-26,28,40,46007.82039999999
2013-04-26,28,41,909.0925000000003
2013-04-26,28,42,6548.984299999999
2013-04-26,28,44,4159.220800000001
2013-04-26,28,46,20646.962899999995
2013-04-26,28,47,29.53
2013-04-26,28,49,14361.022699999998
2013-04-26,28,52,2528.1487999999986
2013-04-26,28,55,7159.144200000004
2013-04-26,28,56,5118.549599999998
2013-04-26,28,58,2861.03
2013-04-26,28,59,175.0747
2013-04-26,28,60,522.15
2013-04-26,28,67,5810.223599999998
2013-04-26,28,71,5855.941699999999
2013-04-26,28,72,43072.1955
2013-04-26,28,74,11568.199200000006
2013-04-26,28,79,42033.513900000005
2013-04-26,28,80,16712.667700000013
2013-04-26,28,81,19908.165000000015
2013-04-26,28,82,17564.158899999995
2013-04-26,28,83,4684.822800000001
2013-04-26,28,85,1312.4102999999998
2013-04-26,28,87,12522.960000000005
2013-04-26,28,90,58552.16750000002
2013-04-26,28,91,46204.83159999999
2013-04-26,28,92,80428.72339999996
2013-04-26,28,93,39630.952699999965
2013-04-26,28,94,33937.969999999965
2013-04-26,28,95,86052.98759999998
2013-04-26,28,96,26863.2776
2013-04-26,28,97,19732.312399999988
2013-04-26,28,98,10046.7433
2013-05-03,28,1,15579.6283
2013-05-03,28,2,60779.480700000015
2013-05-03,28,3,8221.448800000002
2013-05-03,28,4,30541.7333
2013-05-03,28,5,18006.927000000007
2013-05-03,28,6,4061.3184
2013-05-03,28,7,25635.175499999998
2013-05-03,28,8,34212.127
2013-05-03,28,9,20840.347500000003
2013-05-03,28,10,20716.140800000005
2013-05-03,28,11,13784.384699999997
2013-05-03,28,12,3815.7357999999995
2013-05-03,28,13,41948.25329999999
2013-05-03,28,14,16854.4312
2013-05-03,28,16,14732.687
2013-05-03,28,17,8692.3268
2013-05-03,28,18,7.777300000000001
2013-05-03,28,19,1189.1371
2013-05-03,28,20,7202.0635
2013-05-03,28,21,4069.8879
2013-05-03,28,22,8520.356299999996
2013-05-03,28,23,32484.467600000007
2013-05-03,28,24,7448.732300000003
2013-05-03,28,25,16187.710000000005
2013-05-03,28,26,10140.126800000005
2013-05-03,28,27,1152.7531000000006
2013-05-03,28,28,491.97869999999995
2013-05-03,28,29,5021.250099999998
2013-05-03,28,30,4226.6909000000005
2013-05-03,28,31,1945.7202000000011
2013-05-03,28,32,9481.8881
2013-05-03,28,33,8539.5206
2013-05-03,28,34,20377.8539
2013-05-03,28,35,2964.2329000000004
2013-05-03,28,36,3156.9238000000014
2013-05-03,28,37,1810.8768000000014
2013-05-03,28,38,51460.856400000004
2013-05-03,28,40,46033.30929999997
2013-05-03,28,41,1305.6547000000005
2013-05-03,28,42,6422.601600000004
2013-05-03,28,44,4248.688699999998
2013-05-03,28,46,21286.383700000002
2013-05-03,28,47,-9.7316
2013-05-03,28,49,13255.074099999996
2013-05-03,28,52,3056.027300000001
2013-05-03,28,55,7520.469900000004
2013-05-03,28,56,5459.927500000002
2013-05-03,28,59,139.9972999999999
2013-05-03,28,60,634.5541999999997
2013-05-03,28,67,8529.842500000006
2013-05-03,28,71,6439.608800000001
2013-05-03,28,72,45241.4295
2013-05-03,28,74,11831.776900000003
2013-05-03,28,79,46104.7273
2013-05-03,28,80,19976.898200000014
2013-05-03,28,81,26527.44060000001
2013-05-03,28,82,19811.974600000005
2013-05-03,28,83,8812.967700000003
2013-05-03,28,85,1376.2735999999995
2013-05-03,28,87,14293.001900000007
2013-05-03,28,90,79245.32369999995
2013-05-03,28,91,76223.37080000005
2013-05-03,28,92,99893.21889999999
2013-05-03,28,93,70475.8726
2013-05-03,28,94,42691.192400000036
2013-05-03,28,95,99643.89150000003
2013-05-03,28,96,29812.716
2013-05-03,28,97,29477.098500000007
2013-05-03,28,98,11889.436900000002
2013-05-03,28,99,82.70330000000001
2013-05-10,28,1,16442.557200000003
2013-05-10,28,2,58502.89539999997
2013-05-10,28,3,8555.893200000004
2013-05-10,28,4,28183.863900000008
2013-05-10,28,5,19500.30250000001
2013-05-10,28,6,3824.4300999999978
2013-05-10,28,7,24127.28789999998
2013-05-10,28,8,32967.54910000001
2013-05-10,28,9,20309.023199999996
2013-05-10,28,10,20451.92340000001
2013-05-10,28,11,14096.195299999994
2013-05-10,28,12,3759.769700000002
2013-05-10,28,13,39230.082999999984
2013-05-10,28,14,16828.726400000007
2013-05-10,28,16,13050.783800000001
2013-05-10,28,17,9140.024700000002
2013-05-10,28,19,1278.2143000000003
2013-05-10,28,20,6932.7072
2013-05-10,28,21,4509.507099999998
2013-05-10,28,22,8428.535600000001
2013-05-10,28,23,32240.824800000013
2013-05-10,28,24,7373.2699
2013-05-10,28,25,16504.057500000006
2013-05-10,28,26,11302.613600000004
2013-05-10,28,27,1197.220000000001
2013-05-10,28,28,550.1452999999999
2013-05-10,28,29,5171.147999999997
2013-05-10,28,30,4164.235999999999
2013-05-10,28,31,1988.8433000000002
2013-05-10,28,32,9654.922899999994
2013-05-10,28,33,7852.1041000000005
2013-05-10,28,34,19026.883700000002
2013-05-10,28,35,3389.408600000001
2013-05-10,28,36,1798.61
2013-05-10,28,37,1847.862699999999
2013-05-10,28,38,54367.9815
2013-05-10,28,40,46886.550700000014
2013-05-10,28,41,913.8253000000001
2013-05-10,28,42,6444.8775
2013-05-10,28,44,4324.692899999999
2013-05-10,28,46,21376.55090000001
2013-05-10,28,49,13070.743099999987
2013-05-10,28,52,2739.3034000000002
2013-05-10,28,54,41.06140000000004
2013-05-10,28,55,7454.252200000004
2013-05-10,28,56,5184.692300000002
2013-05-10,28,59,166.78920000000016
2013-05-10,28,60,596.2759999999997
2013-05-10,28,67,15298.158999999994
2013-05-10,28,71,5924.549300000001
2013-05-10,28,72,45449.779500000004
2013-05-10,28,74,11581.942999999988
2013-05-10,28,79,42892.84570000005
2013-05-10,28,80,19339.145
2013-05-10,28,81,22570.621700000014
2013-05-10,28,82,19944.332800000004
2013-05-10,28,83,7266.299299999997
2013-05-10,28,85,1288.2053999999996
2013-05-10,28,87,13483.441700000008
2013-05-10,28,90,65577.63340000005
2013-05-10,28,91,64151.52350000002
2013-05-10,28,92,99581.74979999999
2013-05-10,28,93,56826.82530000005
2013-05-10,28,94,42027.085700000025
2013-05-10,28,95,99055.07900000003
2013-05-10,28,96,26457.739999999994
2013-05-10,28,97,24783.976899999994
2013-05-10,28,98,11014.291200000001
2013-05-10,28,99,75.77260000000001
2013-05-17,28,1,14738.2519
2013-05-17,28,2,55790.78399999999
2013-05-17,28,3,7389.896600000002
2013-05-17,28,4,25696.25240000001
2013-05-17,28,5,17780.060800000007
2013-05-17,28,6,3994.029399999999
2013-05-17,28,7,23240.210199999994
2013-05-17,28,8,31671.915399999987
2013-05-17,28,9,19911.915399999983
2013-05-17,28,10,21396.142199999987
2013-05-17,28,11,14204.359400000001
2013-05-17,28,12,3567.288900000001
2013-05-17,28,13,35965.429499999984
2013-05-17,28,14,15797.812200000008
2013-05-17,28,16,11947.310100000002
2013-05-17,28,17,8196.581199999999
2013-05-17,28,18,43.86429999999998
2013-05-17,28,19,1242.3235999999997
2013-05-17,28,20,5740.4492
2013-05-17,28,21,4548.7649
2013-05-17,28,22,7512.0999
2013-05-17,28,23,32028.558899999978
2013-05-17,28,24,6612.376099999999
2013-05-17,28,25,15741.419699999997
2013-05-17,28,26,8395.796699999999
2013-05-17,28,27,1131.8790000000006
2013-05-17,28,28,496.0778999999999
2013-05-17,28,29,4552.807799999997
2013-05-17,28,30,3888.8695000000007
2013-05-17,28,31,1942.5771
2013-05-17,28,32,8737.186900000002
2013-05-17,28,33,6899.541899999998
2013-05-17,28,34,18909.393400000004
2013-05-17,28,35,3319.160900000001
2013-05-17,28,36,2478.4047000000005
2013-05-17,28,37,1829.0162999999998
2013-05-17,28,38,53431.891
2013-05-17,28,40,43007.84160000003
2013-05-17,28,41,909.0401000000003
2013-05-17,28,42,6407.298200000001
2013-05-17,28,44,4448.9369
2013-05-17,28,46,21209.43290000001
2013-05-17,28,47,-13.333000000000002
2013-05-17,28,49,12910.646900000002
2013-05-17,28,52,2405.4792
2013-05-17,28,54,33.532400000000024
2013-05-17,28,55,6531.356100000004
2013-05-17,28,56,2481.9809000000005
2013-05-17,28,59,165.38929999999996
2013-05-17,28,60,541.9779999999998
2013-05-17,28,67,12269.141200000013
2013-05-17,28,71,5371.1926
2013-05-17,28,72,42751.630100000024
2013-05-17,28,74,11273.226299999986
2013-05-17,28,79,41594.49819999997
2013-05-17,28,80,16450.992100000003
2013-05-17,28,81,20268.615100000017
2013-05-17,28,82,19003.050399999986
2013-05-17,28,83,5716.890300000002
2013-05-17,28,85,1433.4565999999995
2013-05-17,28,87,13960.730600000003
2013-05-17,28,90,61119.9831
2013-05-17,28,91,52256.730299999996
2013-05-17,28,92,84222.61279999992
2013-05-17,28,93,41646.69759999998
2013-05-17,28,94,38901.64009999999
2013-05-17,28,95,92257.39709999997
2013-05-17,28,96,28614.780700000014
2013-05-17,28,97,20716.346800000003
2013-05-17,28,98,8591.810499999998
2013-05-17,28,99,110.19240000000003
2013-05-24,28,1,13723.582399999996
2013-05-24,28,2,54983.1754
2013-05-24,28,3,7514.779500000001
2013-05-24,28,4,25809.13890000001
2013-05-24,28,5,18809.228199999998
2013-05-24,28,6,3981.1279
2013-05-24,28,7,23192.204599999994
2013-05-24,28,8,31889.943299999988
2013-05-24,28,9,20726.969599999993
2013-05-24,28,10,21214.033799999987
2013-05-24,28,11,13958.6025
2013-05-24,28,12,3519.1300999999994
2013-05-24,28,13,34788.6743
2013-05-24,28,14,14760.030299999995
2013-05-24,28,16,11816.384999999998
2013-05-24,28,17,8077.088700000001
2013-05-24,28,18,38.49209999999997
2013-05-24,28,19,1357.8000999999997
2013-05-24,28,20,5442.157599999997
2013-05-24,28,21,4228.508799999998
2013-05-24,28,22,7790.184300000002
2013-05-24,28,23,31809.02549999999
2013-05-24,28,24,6956.897200000001
2013-05-24,28,25,15791.234700000003
2013-05-24,28,26,9903.750799999994
2013-05-24,28,27,1175.7398000000007
2013-05-24,28,28,509.41689999999994
2013-05-24,28,29,4705.087099999999
2013-05-24,28,30,3917.6355000000017
2013-05-24,28,31,1797.4273000000003
2013-05-24,28,32,8423.405299999995
2013-05-24,28,33,9950.417800000003
2013-05-24,28,34,18313.10270000001
2013-05-24,28,35,3351.11
2013-05-24,28,36,2304.6609000000008
2013-05-24,28,37,1744.3834
2013-05-24,28,38,52760.25139999998
2013-05-24,28,40,42779.72420000001
2013-05-24,28,41,899.4698000000003
2013-05-24,28,42,6304.352100000003
2013-05-24,28,44,4318.412599999999
2013-05-24,28,46,20421.584499999983
2013-05-24,28,49,13561.3261
2013-05-24,28,52,2419.5835999999995
2013-05-24,28,54,41.454400000000035
2013-05-24,28,55,6506.360500000005
2013-05-24,28,56,3048.9641999999985
2013-05-24,28,59,160.96140000000003
2013-05-24,28,60,506.32000000000005
2013-05-24,28,67,6717.8951000000025
2013-05-24,28,71,5376.023700000002
2013-05-24,28,72,43370.54519999999
2013-05-24,28,74,11023.63419999999
2013-05-24,28,79,41862.66319999998
2013-05-24,28,80,15916.488700000002
2013-05-24,28,81,19977.52310000002
2013-05-24,28,82,18135.252699999997
2013-05-24,28,83,4841.064799999998
2013-05-24,28,85,1374.2984999999999
2013-05-24,28,87,12949.103900000004
2013-05-24,28,90,60064.61179999998
2013-05-24,28,91,47602.085600000006
2013-05-24,28,92,81270.13999999994
2013-05-24,28,93,39723.469099999966
2013-05-24,28,94,34013.66079999998
2013-05-24,28,95,86495.2974
2013-05-24,28,96,28342.673000000017
2013-05-24,28,97,20761.91709999999
2013-05-24,28,98,9507.093899999993
2013-05-24,28,99,94.34790000000001
2013-05-31,28,1,13942.575000000003
2013-05-31,28,2,56385.17379999996
2013-05-31,28,3,7895.6187999999975
2013-05-31,28,4,26126.584900000016
2013-05-31,28,5,19985.951899999996
2013-05-31,28,6,4167.447399999997
2013-05-31,28,7,24780.292500000003
2013-05-31,28,8,31937.963799999994
2013-05-31,28,9,20599.279199999997
2013-05-31,28,10,21090.340199999995
2013-05-31,28,11,13988.762600000002
2013-05-31,28,12,3645.2531000000017
2013-05-31,28,13,35026.82620000002
2013-05-31,28,14,14564.230600000008
2013-05-31,28,16,12930.629299999997
2013-05-31,28,17,8039.132600000007
2013-05-31,28,18,924.9524000000005
2013-05-31,28,19,1509.0830999999994
2013-05-31,28,20,5235.602799999997
2013-05-31,28,21,4649.650100000001
2013-05-31,28,22,8325.587300000005
2013-05-31,28,23,32270.41279999998
2013-05-31,28,24,7495.508999999999
2013-05-31,28,25,16168.886800000002
2013-05-31,28,26,10278.4031
2013-05-31,28,27,1179.6348999999998
2013-05-31,28,28,507.2957999999997
2013-05-31,28,29,4899.599599999998
2013-05-31,28,30,3819.1745
2013-05-31,28,31,1876.4631999999995
2013-05-31,28,32,8078.6005
2013-05-31,28,33,10579.066800000002
2013-05-31,28,34,18471.555000000004
2013-05-31,28,35,3229.8032000000007
2013-05-31,28,36,2720.7135000000003
2013-05-31,28,37,1815.4829000000004
2013-05-31,28,38,53229.245099999986
2013-05-31,28,40,43059.225200000015
2013-05-31,28,41,996.1453000000001
2013-05-31,28,42,6119.865900000002
2013-05-31,28,44,4589.674499999998
2013-05-31,28,46,20098.594699999987
2013-05-31,28,49,12946.743600000005
2013-05-31,28,52,2684.7355999999986
2013-05-31,28,54,42.39809999999999
2013-05-31,28,55,8617.710000000003
2013-05-31,28,56,3005.8592
2013-05-31,28,58,2650.7594
2013-05-31,28,59,154.26490000000004
2013-05-31,28,60,531.4780000000001
2013-05-31,28,67,7857.474499999998
2013-05-31,28,71,6041.163800000005
2013-05-31,28,72,43824.74569999999
2013-05-31,28,74,11127.625899999995
2013-05-31,28,79,41987.42709999998
2013-05-31,28,80,15800.322800000002
2013-05-31,28,81,19610.03770000001
2013-05-31,28,82,17749.883199999993
2013-05-31,28,83,4579.823900000002
2013-05-31,28,85,1341.183
2013-05-31,28,87,11740.854900000004
2013-05-31,28,90,62196.77469999997
2013-05-31,28,91,43825.75570000001
2013-05-31,28,92,77312.52229999994
2013-05-31,28,93,41241.37149999996
2013-05-31,28,94,33119.63719999998
2013-05-31,28,95,84297.96439999998
2013-05-31,28,96,30086.099099999996
2013-05-31,28,97,19661.535299999985
2013-05-31,28,98,10345.802299999992
2013-05-31,28,99,2041.9086999999993
2013-06-07,28,1,15019.67980000001
2013-06-07,28,2,60838.00629999999
2013-06-07,28,3,7306.999699999995
2013-06-07,28,4,30994.794000000005
2013-06-07,28,5,17973.2385
2013-06-07,28,6,4094.5448000000006
2013-06-07,28,7,27283.8453
2013-06-07,28,8,33657.83220000001
2013-06-07,28,9,21101.430299999993
2013-06-07,28,10,22346.727899999994
2013-06-07,28,11,15558.353100000008
2013-06-07,28,12,3398.1571999999987
2013-06-07,28,13,41570.850700000025
2013-06-07,28,14,15770.535400000008
2013-06-07,28,16,14966.9131
2013-06-07,28,17,8356.080900000003
2013-06-07,28,18,18.2748
2013-06-07,28,19,1319.3072999999993
2013-06-07,28,20,6417.7951
2013-06-07,28,21,4245.710699999998
2013-06-07,28,22,7787.722
2013-06-07,28,23,35377.65269999999
2013-06-07,28,24,7250.469700000003
2013-06-07,28,25,15555.746600000002
2013-06-07,28,26,7902.3352
2013-06-07,28,27,1204.1262000000015
2013-06-07,28,28,492.0336999999995
2013-06-07,28,29,5100.703799999995
2013-06-07,28,30,3823.305999999998
2013-06-07,28,31,2002.8459000000003
2013-06-07,28,32,7164.533199999998
2013-06-07,28,33,8868.592200000005
2013-06-07,28,34,19154.992100000018
2013-06-07,28,35,3310.7262999999984
2013-06-07,28,36,3152.864700000001
2013-06-07,28,37,1639.3042000000005
2013-06-07,28,38,52508.864899999986
2013-06-07,28,40,44480.575199999985
2013-06-07,28,41,1040.2388000000003
2013-06-07,28,42,6441.812200000002
2013-06-07,28,44,4301.9457999999995
2013-06-07,28,46,21340.016000000007
